p_id,p_model,p_stock,p_shipping,gm_show_qty_info,p_status,p_startpage,p_sorting,p_startpage_sort
104582,2016244,0,9,0,1,0,None,None
104583,2016245,0,9,0,1,0,None,None
104584,2016247,0,9,0,1,0,None,None
104585,2016248,0,9,0,1,0,None,None
104586,2016249,0,9,0,1,0,None,None
104587,2016250,0,9,0,1,0,None,None
104588,2016251,0,9,0,1,0,None,None
104589,2016252,0,9,0,1,0,None,None
104590,2016253,0,9,0,1,0,None,None
104591,2016254,0,9,0,1,0,None,None
104592,2016255,0,9,0,1,0,None,None
104593,2016256,0,9,0,1,0,None,None
104594,2016257,0,9,0,1,0,None,None
104595,2016258,0,9,0,1,0,None,None
104596,2016259,0,9,0,1,0,None,None
104597,2016260,0,9,0,1,0,None,None
104598,2016262,0,9,0,1,0,None,None
104599,2016263,0,9,0,1,0,None,None
104600,2016264,0,9,0,1,0,None,None
104601,2016265,0,9,0,1,0,None,None
104602,2016266,0,9,0,1,0,None,None
104603,2016267,0,9,0,1,0,None,None
104604,2016268,0,9,0,1,0,None,None
104605,2016269,0,9,0,1,0,None,None
104606,2016270,0,9,0,1,0,None,None
104607,2016271,0,9,0,1,0,None,None
104608,2016272,0,9,0,1,0,None,None
104609,2016273,0,9,0,1,0,None,None
104610,2016275,0,9,0,1,0,None,None
104611,2016276,0,9,0,1,0,None,None
104612,2016278,0,9,0,1,0,None,None
104613,2016279,0,9,0,1,0,None,None
104614,2016280,0,9,0,1,0,None,None
104615,2016281,0,9,0,1,0,None,None
104616,2016282,0,9,0,1,0,None,None
104617,2016283,0,9,0,1,0,None,None
104618,2016284,0,9,0,1,0,None,None
104619,2016285,0,9,0,1,0,None,None
104620,2016286,0,9,0,1,0,None,None
104621,2016287,0,9,0,1,0,None,None
104622,2016288,0,9,0,1,0,None,None
104623,2016289,0,9,0,1,0,None,None
104624,2016291,0,9,0,1,0,None,None
104625,2016292,0,9,0,1,0,None,None
104626,2016293,0,9,0,1,0,None,None
104627,2016294,0,9,0,1,0,None,None
104628,2016295,0,9,0,1,0,None,None
104629,2016296,0,9,0,1,0,None,None
104630,2016297,0,9,0,1,0,None,None
104631,2016298,0,9,0,1,0,None,None
104632,2016299,0,9,0,1,0,None,None
104633,2016300,0,9,0,1,0,None,None
104634,2016301,0,9,0,1,0,None,None
104635,2016302,0,9,0,1,0,None,None
104636,2016304,0,9,0,1,0,None,None
104637,2016305,0,9,0,1,0,None,None
104638,2016307,0,9,0,1,0,None,None
104639,2016308,0,9,0,1,0,None,None
104640,2016309,0,9,0,1,0,None,None
104641,2016310,0,9,0,1,0,None,None
104642,2016311,0,9,0,1,0,None,None
104643,2016312,0,9,0,1,0,None,None
104644,2016313,0,9,0,1,0,None,None
104645,2016314,0,9,0,1,0,None,None
104646,2016315,0,9,0,1,0,None,None
104647,2016316,0,9,0,1,0,None,None
104648,2016317,0,9,0,1,0,None,None
104649,2016318,0,9,0,1,0,None,None
104650,2016320,0,9,0,1,0,None,None
104651,2016321,0,9,0,1,0,None,None
104652,2016322,0,9,0,1,0,None,None
104653,2016323,0,9,0,1,0,None,None
104654,2016324,0,9,0,1,0,None,None
104655,2016325,0,9,0,1,0,None,None
104656,2016326,0,9,0,1,0,None,None
104657,2016327,0,9,0,1,0,None,None
104658,2016328,0,9,0,1,0,None,None
104659,2016329,0,9,0,1,0,None,None
104660,2016330,0,9,0,1,0,None,None
104661,2016331,0,9,0,1,0,None,None
104662,2016333,0,9,0,1,0,None,None
104663,2016334,0,9,0,1,0,None,None
104664,2016335,0,9,0,1,0,None,None
104665,2016336,0,9,0,1,0,None,None
104666,2016337,0,9,0,1,0,None,None
104667,2016338,0,9,0,1,0,None,None
104668,2016339,0,9,0,1,0,None,None
104669,2016340,0,9,0,1,0,None,None
104670,2016341,0,9,0,1,0,None,None
104671,2016342,0,9,0,1,0,None,None
104672,2016343,0,9,0,1,0,None,None
104673,2016344,0,9,0,1,0,None,None
104674,2016346,0,9,0,1,0,None,None
104675,2016347,0,9,0,1,0,None,None
104676,2016349,0,9,0,1,0,None,None
104677,2016350,0,9,0,1,0,None,None
104678,2016351,0,9,0,1,0,None,None
104679,2016352,0,9,0,1,0,None,None
104680,2016353,0,9,0,1,0,None,None
104681,2016354,0,9,0,1,0,None,None
104682,2016355,0,9,0,1,0,None,None
104683,2016356,0,9,0,1,0,None,None
104684,2016357,0,9,0,1,0,None,None
104685,2016358,0,9,0,1,0,None,None
104686,2016359,0,9,0,1,0,None,None
104687,2016360,0,9,0,1,0,None,None
104688,2016361,0,9,0,1,0,None,None
104689,2016362,0,9,0,1,0,None,None
104690,2016363,0,9,0,1,0,None,None
104691,2016364,0,9,0,1,0,None,None
104692,2016365,0,9,0,1,0,None,None
104693,2016366,0,9,0,1,0,None,None
104694,2016367,0,9,0,1,0,None,None
104695,2016368,0,9,0,1,0,None,None
104696,2016369,0,9,0,1,0,None,None
104697,2016370,0,9,0,1,0,None,None
104698,2016371,0,9,0,1,0,None,None
104699,2016372,0,9,0,1,0,None,None
104700,2016373,0,9,0,1,0,None,None
104701,2016374,0,9,0,1,0,None,None
104702,2016375,0,9,0,1,0,None,None
104703,2016376,0,9,0,1,0,None,None
104704,2016377,0,9,0,1,0,None,None
104705,2016378,0,9,0,1,0,None,None
104706,2016379,0,9,0,1,0,None,None
104707,2016380,0,9,0,1,0,None,None
104708,2016381,0,9,0,1,0,None,None
104709,2016382,0,9,0,1,0,None,None
104710,2016383,0,9,0,1,0,None,None
104711,2016384,0,9,0,1,0,None,None
104712,2016385,0,9,0,1,0,None,None
104713,2016386,0,9,0,1,0,None,None
104714,2016387,0,9,0,1,0,None,None
104715,2016388,0,9,0,1,0,None,None
104716,2016389,0,9,0,1,0,None,None
104717,2016390,0,9,0,1,0,None,None
104718,2016391,0,9,0,1,0,None,None
104719,2016392,0,9,0,1,0,None,None
104720,2016393,0,9,0,1,0,None,None
104721,2016394,0,9,0,1,0,None,None
104722,2016395,0,9,0,1,0,None,None
104723,2016396,0,9,0,1,0,None,None
104724,2016397,0,9,0,1,0,None,None
104725,2016398,0,9,0,1,0,None,None
104726,2016399,0,9,0,1,0,None,None
104727,2016400,0,9,0,1,0,None,None
104728,2016401,0,9,0,1,0,None,None
104729,2016402,0,9,0,1,0,None,None
104730,2016403,0,9,0,1,0,None,None
104731,2016404,0,9,0,1,0,None,None
104732,2016405,0,9,0,1,0,None,None
104733,2016406,0,9,0,1,0,None,None
104734,2016407,0,9,0,1,0,None,None
104735,2016408,0,9,0,1,0,None,None
104736,2016409,0,9,0,1,0,None,None
104737,2016410,0,9,0,1,0,None,None
104738,2016411,0,9,0,1,0,None,None
104739,2016412,0,9,0,1,0,None,None
104740,2016413,0,9,0,1,0,None,None
104741,2016414,0,9,0,1,0,None,None
104742,2016415,0,9,0,1,0,None,None
104743,2016416,0,9,0,1,0,None,None
104744,2016417,0,9,0,1,0,None,None
104745,2016418,0,9,0,1,0,None,None
104746,2016419,0,9,0,1,0,None,None
104747,2016420,0,9,0,1,0,None,None
104748,2016421,0,9,0,1,0,None,None
104749,2016422,0,9,0,1,0,None,None
104750,2016423,0,9,0,1,0,None,None
104751,2016424,0,9,0,1,0,None,None
104752,2016425,0,9,0,1,0,None,None
104753,2016426,0,9,0,1,0,None,None
104754,2016427,0,9,0,1,0,None,None
104755,2016428,0,9,0,1,0,None,None
104756,2016429,0,9,0,1,0,None,None
104757,2016430,0,9,0,1,0,None,None
104758,2016431,0,9,0,1,0,None,None
104759,2016432,0,9,0,1,0,None,None
104760,2016433,0,9,0,1,0,None,None
104761,2016434,0,9,0,1,0,None,None
104762,2016435,0,9,0,1,0,None,None
104763,2016436,0,9,0,1,0,None,None
104764,2016437,0,9,0,1,0,None,None
104765,2016438,0,9,0,1,0,None,None
104766,2016439,0,9,0,1,0,None,None
104767,2016440,0,9,0,1,0,None,None
104768,2016441,0,9,0,1,0,None,None
104769,2016442,0,9,0,1,0,None,None
104770,2016443,0,9,0,1,0,None,None
104771,2016444,0,9,0,1,0,None,None
104772,2016445,0,9,0,1,0,None,None
104773,2016446,0,9,0,1,0,None,None
104774,2016447,0,9,0,1,0,None,None
104775,2016448,0,9,0,1,0,None,None
104776,2016449,0,9,0,1,0,None,None
104777,2016450,0,9,0,1,0,None,None
104778,2016451,0,9,0,1,0,None,None
104779,2016452,0,9,0,1,0,None,None
104780,2016453,0,9,0,1,0,None,None
104781,2016454,0,9,0,1,0,None,None
104782,2016455,0,9,0,1,0,None,None
104783,2016456,0,9,0,1,0,None,None
104784,2016457,0,9,0,1,0,None,None
104785,2016458,0,9,0,1,0,None,None
104786,2016459,0,9,0,1,0,None,None
104787,2016460,0,9,0,1,0,None,None
104788,2016461,0,9,0,1,0,None,None
104789,2016462,0,9,0,1,0,None,None
104790,2016463,0,9,0,1,0,None,None
104791,2016464,0,9,0,1,0,None,None
104792,2016465,0,9,0,1,0,None,None
104793,2016466,0,9,0,1,0,None,None
104794,2016467,0,9,0,1,0,None,None
104795,2016468,0,9,0,1,0,None,None
104796,2016469,0,9,0,1,0,None,None
104797,2016470,0,9,0,1,0,None,None
104798,2016471,0,9,0,1,0,None,None
104799,2016472,0,9,0,1,0,None,None
104800,2016473,0,9,0,1,0,None,None
104801,2016474,0,9,0,1,0,None,None
104802,2016475,0,9,0,1,0,None,None
104803,2016476,0,9,0,1,0,None,None
104804,2016477,0,9,0,1,0,None,None
104805,2016478,0,9,0,1,0,None,None
104806,2016479,0,9,0,1,0,None,None
104807,2016480,0,9,0,1,0,None,None
104808,2016481,0,9,0,1,0,None,None
104809,2016482,0,9,0,1,0,None,None
104810,2016483,0,9,0,1,0,None,None
104811,2016484,0,9,0,1,0,None,None
104812,2016485,0,9,0,1,0,None,None
104813,2016486,0,9,0,1,0,None,None
104814,2016487,0,9,0,1,0,None,None
104815,2016488,0,9,0,1,0,None,None
104816,2016489,0,9,0,1,0,None,None
104817,2016490,0,9,0,1,0,None,None
104818,2016491,0,9,0,1,0,None,None
104819,2016492,0,9,0,1,0,None,None
104820,2016493,0,9,0,1,0,None,None
104821,2016494,0,9,0,1,0,None,None
104822,2016495,0,9,0,1,0,None,None
104823,2016496,0,9,0,1,0,None,None
104824,2016497,0,9,0,1,0,None,None
104825,2016498,0,9,0,1,0,None,None
104826,2016499,0,9,0,1,0,None,None
104827,2016500,0,9,0,1,0,None,None
104828,2016501,0,9,0,1,0,None,None
104829,2016502,0,9,0,1,0,None,None
104830,2016503,0,9,0,1,0,None,None
104831,2016504,0,9,0,1,0,None,None
104832,2016505,0,9,0,1,0,None,None
104833,2016506,0,9,0,1,0,None,None
104834,2016507,0,9,0,1,0,None,None
104835,2016508,0,9,0,1,0,None,None
104836,2016509,0,9,0,1,0,None,None
104837,2016510,0,9,0,1,0,None,None
104838,2016511,0,9,0,1,0,None,None
104839,2016512,0,9,0,1,0,None,None
104840,2016513,0,9,0,1,0,None,None
104841,2016514,0,9,0,1,0,None,None
104842,2016515,0,9,0,1,0,None,None
104843,2016516,0,9,0,1,0,None,None
104844,2016517,0,9,0,1,0,None,None
104845,2016518,0,9,0,1,0,None,None
104846,2016519,0,9,0,1,0,None,None
104847,2016520,0,9,0,1,0,None,None
104848,2016521,0,9,0,1,0,None,None
104849,2016522,0,9,0,1,0,None,None
104850,2016523,0,9,0,1,0,None,None
104851,2016524,0,9,0,1,0,None,None
104852,2016525,0,9,0,1,0,None,None
104853,2016526,0,9,0,1,0,None,None
104854,2016527,0,9,0,1,0,None,None
104855,2016528,0,9,0,1,0,None,None
104856,2016529,0,9,0,1,0,None,None
104857,2016530,0,9,0,1,0,None,None
104858,2016531,0,9,0,1,0,None,None
104859,2016532,0,9,0,1,0,None,None
104860,2016533,0,9,0,1,0,None,None
104861,2016534,0,9,0,1,0,None,None
104862,2016535,0,9,0,1,0,None,None
104863,2016536,0,9,0,1,0,None,None
104864,2016537,0,9,0,1,0,None,None
104865,2016538,0,9,0,1,0,None,None
104866,2016539,0,9,0,1,0,None,None
104867,2016540,0,9,0,1,0,None,None
104868,2016541,0,9,0,1,0,None,None
104869,2016542,0,9,0,1,0,None,None
104870,2016543,0,9,0,1,0,None,None
104871,2016544,0,9,0,1,0,None,None
104872,2016545,0,9,0,1,0,None,None
104873,2016546,0,9,0,1,0,None,None
104874,2016547,0,9,0,1,0,None,None
104875,2016548,0,9,0,1,0,None,None
104876,2016549,0,9,0,1,0,None,None
104877,2016550,0,9,0,1,0,None,None
104878,2016551,0,9,0,1,0,None,None
104879,2016552,0,9,0,1,0,None,None
104880,2016553,0,9,0,1,0,None,None
104881,2016554,0,9,0,1,0,None,None
104882,2016555,0,9,0,1,0,None,None
104883,2016556,0,9,0,1,0,None,None
104884,2016557,0,9,0,1,0,None,None
104885,2016558,0,9,0,1,0,None,None
104886,2016559,0,9,0,1,0,None,None
104887,2016560,0,9,0,1,0,None,None
104888,2016561,0,9,0,1,0,None,None
104889,2016562,0,9,0,1,0,None,None
104890,2016563,0,9,0,1,0,None,None
104891,2016564,0,9,0,1,0,None,None
104892,2016565,0,9,0,1,0,None,None
104893,2016566,0,9,0,1,0,None,None
104894,2016567,0,9,0,1,0,None,None
104895,2016568,0,9,0,1,0,None,None
104896,2016569,0,9,0,1,0,None,None
104897,2016570,0,9,0,1,0,None,None
104898,2016571,0,9,0,1,0,None,None
104899,2016572,0,9,0,1,0,None,None
104900,2016573,0,9,0,1,0,None,None
104901,2016574,0,9,0,1,0,None,None
104902,2016575,0,9,0,1,0,None,None
104903,2016576,0,9,0,1,0,None,None
104904,2016577,0,9,0,1,0,None,None
104905,2016578,0,9,0,1,0,None,None
104906,2016579,0,9,0,1,0,None,None
104907,2016580,0,9,0,1,0,None,None
104908,2016581,0,9,0,1,0,None,None
104909,2016582,0,9,0,1,0,None,None
104910,2016583,0,9,0,1,0,None,None
104911,2016584,0,9,0,1,0,None,None
104912,2016585,0,9,0,1,0,None,None
104913,2016586,0,9,0,1,0,None,None
104914,2016587,0,9,0,1,0,None,None
104915,2016588,0,9,0,1,0,None,None
104916,2016589,0,9,0,1,0,None,None
104917,2016590,0,9,0,1,0,None,None
104918,2016591,0,9,0,1,0,None,None
104919,2016592,0,9,0,1,0,None,None
104920,2016593,0,9,0,1,0,None,None
104921,2016594,0,9,0,1,0,None,None
104922,2016595,0,9,0,1,0,None,None
104923,2016596,0,9,0,1,0,None,None
104924,2016597,0,9,0,1,0,None,None
104925,2016598,0,9,0,1,0,None,None
104926,2016599,0,9,0,1,0,None,None
104927,2016600,0,9,0,1,0,None,None
104928,2016601,0,9,0,1,0,None,None
104929,2016602,0,9,0,1,0,None,None
104930,2016603,0,9,0,1,0,None,None
104931,2016604,0,9,0,1,0,None,None
104932,2016605,0,9,0,1,0,None,None
104933,2016606,0,9,0,1,0,None,None
104934,2016607,0,9,0,1,0,None,None
104935,2016608,0,9,0,1,0,None,None
104936,2016609,0,9,0,1,0,None,None
104937,2016610,0,9,0,1,0,None,None
104938,2016611,0,9,0,1,0,None,None
104939,2016612,0,9,0,1,0,None,None
104940,2016613,0,9,0,1,0,None,None
104941,2016614,0,9,0,1,0,None,None
104942,2016615,0,9,0,1,0,None,None
104943,1105024,50,2,0,1,0,None,None
104944,1115013,10,2,0,1,0,None,None
104945,1115016,0,2,1,0,0,None,None
104946,1206008,100,2,0,1,0,None,None
104947,2002074,0,2,1,0,0,None,None
104948,2003060,100,2,0,1,0,None,None
104949,2004999,0,9,0,1,0,None,None
104950,2008072,0,9,0,1,0,None,None
104951,2008086,0,9,0,1,0,None,None
104952,2008099,0,9,0,1,0,None,None
104953,2008102,0,9,0,1,0,None,None
104954,2008117,0,9,0,1,0,None,None
104955,2008132,0,9,0,1,0,None,None
104956,2008142,0,9,0,1,0,None,None
104957,2008172,0,9,0,1,0,None,None
104958,2008191,0,9,0,1,0,None,None
104959,2008204,0,9,0,1,0,None,None
104960,2008207,0,9,0,1,0,None,None
104961,2008220,0,9,0,1,0,None,None
104962,2008233,0,9,0,1,0,None,None
104963,2008236,0,9,0,1,0,None,None
104964,2008250,0,9,0,1,0,None,None
104965,2008264,0,9,0,1,0,None,None
104966,2008277,0,9,0,1,0,None,None
104967,2008281,0,9,0,1,0,None,None
104968,2008296,0,9,0,1,0,None,None
104969,2008309,0,9,0,1,0,None,None
104970,2008312,0,9,0,1,0,None,None
104971,2008332,0,9,0,1,0,None,None
104972,2008350,0,9,0,1,0,None,None
104973,2008354,0,9,0,1,0,None,None
104974,2008369,0,9,0,1,0,None,None
104975,2008383,0,9,0,1,0,None,None
104976,2008402,0,9,0,1,0,None,None
104977,2008405,0,9,0,1,0,None,None
104978,2008423,0,9,0,1,0,None,None
104979,2008438,0,9,0,1,0,None,None
104980,2008450,0,9,0,1,0,None,None
104981,2008465,0,9,0,1,0,None,None
104982,2008482,0,9,0,1,0,None,None
104983,2008499,0,9,0,1,0,None,None
104984,2008502,0,9,0,1,0,None,None
104985,2008516,0,9,0,1,0,None,None
104986,2008536,0,9,0,1,0,None,None
104987,2008554,0,9,0,1,0,None,None
104988,2008568,0,9,0,1,0,None,None
104989,2008592,0,9,0,1,0,None,None
104990,2008618,0,9,0,1,0,None,None
104991,2008621,0,9,0,1,0,None,None
104992,2008664,0,9,0,1,0,None,None
104993,2008677,0,9,0,1,0,None,None
104994,2008680,0,9,0,1,0,None,None
104995,2008694,0,9,0,1,0,None,None
104996,2008710,0,9,0,1,0,None,None
104997,2008723,0,9,0,1,0,None,None
104998,2008727,0,9,0,1,0,None,None
104999,2008740,0,9,0,1,0,None,None
105000,2008782,0,9,0,1,0,None,None
105001,2008795,0,9,0,1,0,None,None
105002,2008808,0,9,0,1,0,None,None
105003,2008821,0,9,0,1,0,None,None
105004,2008824,0,9,0,1,0,None,None
105005,2008859,0,9,0,1,0,None,None
105006,2008880,0,9,0,1,0,None,None
105007,2008909,0,9,0,1,0,None,None
105008,2008912,0,9,0,1,0,None,None
105009,2008926,0,9,0,1,0,None,None
105010,2008951,0,9,0,1,0,None,None
105011,2008954,0,9,0,1,0,None,None
105012,2008991,0,9,0,1,0,None,None
105013,2009004,0,9,0,1,0,None,None
105014,2009017,0,9,0,1,0,None,None
105015,2009020,0,9,0,1,0,None,None
105016,2009048,0,9,0,1,0,None,None
105017,2009065,0,9,0,1,0,None,None
105018,2009068,0,9,0,1,0,None,None
105019,2009082,0,9,0,1,0,None,None
105020,2009112,0,9,0,1,0,None,None
105021,2009125,0,9,0,1,0,None,None
105022,2009128,0,9,0,1,0,None,None
105023,2009141,0,9,0,1,0,None,None
105024,2009154,0,9,0,1,0,None,None
105025,2009157,0,9,0,1,0,None,None
105026,2009198,0,9,0,1,0,None,None
105027,2009233,0,9,0,1,0,None,None
105028,2009259,0,9,0,1,0,None,None
105029,2009262,0,9,0,1,0,None,None
105030,2009282,0,9,0,1,0,None,None
105031,2009299,0,9,0,1,0,None,None
105032,2009302,0,9,0,1,0,None,None
105033,2009318,0,9,0,1,0,None,None
105034,2009331,0,9,0,1,0,None,None
105035,2009334,0,9,0,1,0,None,None
105036,2009346,0,9,0,1,0,None,None
105037,2009360,0,9,0,1,0,None,None
105038,2009381,0,9,0,1,0,None,None
105039,2009384,0,9,0,1,0,None,None
105040,2009522,0,9,0,1,0,None,None
105041,2009567,0,9,0,1,0,None,None
105042,2009570,0,9,0,1,0,None,None
105043,2009677,0,9,0,1,0,None,None
105044,2009768,0,9,0,1,0,None,None
105045,2009781,0,9,0,1,0,None,None
105046,2009786,0,9,0,1,0,None,None
105047,2009803,0,9,0,1,0,None,None
105048,2009806,0,9,0,1,0,None,None
105049,2009834,0,9,0,1,0,None,None
105050,2009849,0,9,0,1,0,None,None
105051,2009862,0,9,0,1,0,None,None
105052,2009865,0,9,0,1,0,None,None
105053,2009885,0,9,0,1,0,None,None
105054,2009898,0,9,0,1,0,None,None
105055,2009901,0,9,0,1,0,None,None
105056,2009913,0,9,0,1,0,None,None
105057,2009926,0,9,0,1,0,None,None
105058,2009953,0,9,0,1,0,None,None
105059,2009956,0,9,0,1,0,None,None
105060,2009969,0,9,0,1,0,None,None
105061,2010172,0,9,0,1,0,None,None
105062,2010175,0,9,0,1,0,None,None
105063,2010188,0,9,0,1,0,None,None
105064,2010201,0,9,0,1,0,None,None
105065,2010204,0,9,0,1,0,None,None
105066,2010216,0,9,0,1,0,None,None
105067,2010229,0,9,0,1,0,None,None
105068,2010243,0,9,0,1,0,None,None
105069,2010246,0,9,0,1,0,None,None
105070,2010259,0,9,0,1,0,None,None
105071,2010299,0,9,0,1,0,None,None
105072,2010302,0,9,0,1,0,None,None
105073,2010315,0,9,0,1,0,None,None
105074,2010328,0,9,0,1,0,None,None
105075,2010342,0,9,0,1,0,None,None
105076,2010345,0,9,0,1,0,None,None
105077,2010366,0,9,0,1,0,None,None
105078,2010380,0,9,0,1,0,None,None
105079,2010383,0,9,0,1,0,None,None
105080,2010396,0,9,0,1,0,None,None
105081,2010435,0,9,0,1,0,None,None
105082,2010460,0,9,0,1,0,None,None
105083,2010463,0,9,0,1,0,None,None
105084,2010489,0,9,0,1,0,None,None
105085,2010502,0,9,0,1,0,None,None
105086,2010504,0,9,0,1,0,None,None
105087,2010546,0,9,0,1,0,None,None
105088,2010579,0,9,0,1,0,None,None
105089,2010619,0,9,0,1,0,None,None
105090,2010622,0,9,0,1,0,None,None
105091,2010652,0,9,0,1,0,None,None
105092,2010666,0,9,0,1,0,None,None
105093,2010669,0,9,0,1,0,None,None
105094,2010699,0,9,0,1,0,None,None
105095,2010716,0,9,0,1,0,None,None
105096,2010729,0,9,0,1,0,None,None
105097,2010732,0,9,0,1,0,None,None
105098,2010747,0,9,0,1,0,None,None
105099,2010765,0,9,0,1,0,None,None
105100,2011115,0,9,0,1,0,None,None
105101,2011141,0,9,0,1,0,None,None
105102,2011166,0,9,0,1,0,None,None
105103,2011169,0,9,0,1,0,None,None
105104,2011183,0,9,0,1,0,None,None
105105,2011196,0,9,0,1,0,None,None
105106,2011208,0,9,0,1,0,None,None
105107,2011211,0,9,0,1,0,None,None
105108,2011224,0,9,0,1,0,None,None
105109,2011239,0,9,0,1,0,None,None
105110,2011369,0,9,0,1,0,None,None
105111,2011398,0,9,0,1,0,None,None
105112,2011875,0,9,0,1,0,None,None
105113,2011888,0,9,0,1,0,None,None
105114,2011891,0,9,0,1,0,None,None
105115,2011906,0,9,0,1,0,None,None
105116,2011949,0,9,0,1,0,None,None
105117,2011966,0,9,0,1,0,None,None
105118,2012001,0,9,0,1,0,None,None
105119,2012075,0,9,0,1,0,None,None
105120,2012088,0,9,0,1,0,None,None
105121,2012091,0,9,0,1,0,None,None
105122,2012104,0,9,0,1,0,None,None
105123,2012117,0,9,0,1,0,None,None
105124,2012120,0,9,0,1,0,None,None
105125,2012133,0,9,0,1,0,None,None
105126,2012197,0,9,0,1,0,None,None
105127,2012225,0,9,0,1,0,None,None
105128,2012228,0,9,0,1,0,None,None
105129,2012297,0,9,0,1,0,None,None
105130,2012326,0,9,0,1,0,None,None
105131,2012329,0,9,0,1,0,None,None
105132,2012342,0,9,0,1,0,None,None
105133,2012367,0,9,0,1,0,None,None
105134,2012370,0,9,0,1,0,None,None
105135,2012383,0,9,0,1,0,None,None
105136,2012395,0,9,0,1,0,None,None
105137,2012414,0,9,0,1,0,None,None
105138,2012417,0,9,0,1,0,None,None
105139,2012430,0,9,0,1,0,None,None
105140,2012445,0,9,0,1,0,None,None
105141,2012448,0,9,0,1,0,None,None
105142,2012461,0,9,0,1,0,None,None
105143,2012474,0,9,0,1,0,None,None
105144,2012487,0,9,0,1,0,None,None
105145,2012490,0,9,0,1,0,None,None
105146,2012505,0,9,0,1,0,None,None
105147,2012508,0,9,0,1,0,None,None
105148,2012521,0,9,0,1,0,None,None
105149,2012534,0,9,0,1,0,None,None
105150,2012547,0,9,0,1,0,None,None
105151,2012550,0,9,0,1,0,None,None
105152,2012563,0,9,0,1,0,None,None
105153,2012576,0,9,0,1,0,None,None
105154,2012579,0,9,0,1,0,None,None
105155,2012592,0,9,0,1,0,None,None
105156,2012604,0,9,0,1,0,None,None
105157,2012617,0,9,0,1,0,None,None
105158,2012620,0,9,0,1,0,None,None
105159,2012682,0,9,0,1,0,None,None
105160,2012713,0,9,0,1,0,None,None
105161,2012721,0,9,0,1,0,None,None
105162,2013387,0,9,0,1,0,None,None
105163,2013433,0,9,0,1,0,None,None
105164,2013436,0,9,0,1,0,None,None
105165,2013449,0,9,0,1,0,None,None
105166,2013461,0,9,0,1,0,None,None
105167,2013474,0,9,0,1,0,None,None
105168,2013477,0,9,0,1,0,None,None
105169,2013490,0,9,0,1,0,None,None
105170,2013503,0,9,0,1,0,None,None
105171,2013506,0,9,0,1,0,None,None
105172,2013519,0,9,0,1,0,None,None
105173,2013532,0,9,0,1,0,None,None
105174,2013545,0,9,0,1,0,None,None
105175,2013548,0,9,0,1,0,None,None
105176,2013560,0,9,0,1,0,None,None
105177,2013573,0,9,0,1,0,None,None
105178,2013576,0,9,0,1,0,None,None
105179,2013589,0,9,0,1,0,None,None
105180,2013602,0,9,0,1,0,None,None
105181,2013615,0,9,0,1,0,None,None
105182,2013618,0,9,0,1,0,None,None
105183,2013631,0,9,0,1,0,None,None
105184,2013644,0,9,0,1,0,None,None
105185,2013647,0,9,0,1,0,None,None
105186,2013659,0,9,0,1,0,None,None
105187,2013672,0,9,0,1,0,None,None
105188,2013685,0,9,0,1,0,None,None
105189,2013688,0,9,0,1,0,None,None
105190,2013701,0,9,0,1,0,None,None
105191,2013714,0,9,0,1,0,None,None
105192,2013717,0,9,0,1,0,None,None
105193,2013730,0,9,0,1,0,None,None
105194,2013743,0,9,0,1,0,None,None
105195,2013746,0,9,0,1,0,None,None
105196,2013758,0,9,0,1,0,None,None
105197,2013771,0,9,0,1,0,None,None
105198,2013784,0,9,0,1,0,None,None
105199,2013787,0,9,0,1,0,None,None
105200,2013800,0,9,0,1,0,None,None
105201,2013813,0,9,0,1,0,None,None
105202,2013816,0,9,0,1,0,None,None
105203,2013829,0,9,0,1,0,None,None
105204,2013842,0,9,0,1,0,None,None
105205,2013855,0,9,0,1,0,None,None
105206,2013857,0,9,0,1,0,None,None
105207,2013870,0,9,0,1,0,None,None
105208,2013883,0,9,0,1,0,None,None
105209,2013886,0,9,0,1,0,None,None
105210,2013899,0,9,0,1,0,None,None
105211,2013912,0,9,0,1,0,None,None
105212,2013925,0,9,0,1,0,None,None
105213,2013928,0,9,0,1,0,None,None
105214,2013941,0,9,0,1,0,None,None
105215,2013954,0,9,0,1,0,None,None
105216,2013956,0,9,0,1,0,None,None
105217,2013969,0,9,0,1,0,None,None
105218,2013982,0,9,0,1,0,None,None
105219,2013995,0,9,0,1,0,None,None
105220,2013998,0,9,0,1,0,None,None
105221,2014011,0,9,0,1,0,None,None
105222,2014024,0,9,0,1,0,None,None
105223,2014027,0,9,0,1,0,None,None
105224,2014040,0,9,0,1,0,None,None
105225,2014053,0,9,0,1,0,None,None
105226,2014065,0,9,0,1,0,None,None
105227,2014068,0,9,0,1,0,None,None
105228,2014081,0,9,0,1,0,None,None
105229,2014094,0,9,0,1,0,None,None
105230,2014097,0,9,0,1,0,None,None
105231,2014110,0,9,0,1,0,None,None
105232,2014123,0,9,0,1,0,None,None
105233,2014126,0,9,0,1,0,None,None
105234,2014139,0,9,0,1,0,None,None
105235,2014152,0,9,0,1,0,None,None
105236,2014164,0,9,0,1,0,None,None
105237,2014167,0,9,0,1,0,None,None
105238,2014180,0,9,0,1,0,None,None
105239,2014193,0,9,0,1,0,None,None
105240,2014196,0,9,0,1,0,None,None
105241,2014209,0,9,0,1,0,None,None
105242,2014222,0,9,0,1,0,None,None
105243,2014235,0,9,0,1,0,None,None
105244,2014238,0,9,0,1,0,None,None
105245,2014251,0,9,0,1,0,None,None
